Time,Sender_account,Receiver_account,Amount,Is_laundering,Laundering_type,Days_Since_Start,Year,Month,Day,Payment_type_Cash Deposit,Payment_type_Cash Withdrawal,Payment_type_Cheque,Payment_type_Credit card,Payment_type_Cross-border,Payment_type_Debit card,Sender_Info,Receiver_Info
65710,4708001806,9543913683,4679.41,1,Structuring,16,2022,10,23,False,False,False,False,False,False,France - US dollar,India - Dirham
54986,5076018930,1204669762,14118.75,1,Fan_Out,319,2023,8,22,False,False,False,False,True,False,Austria - Euro,France - US dollar
70802,2470596478,232488452,8012.833826920784,1,Layered_Fan_Out,58,2022,12,4,False,False,False,False,False,False,France - US dollar,India - Dirham
54260,5824647314,5407442303,2089.1,1,Behavioural_Change_1,221,2023,5,16,False,False,False,False,False,True,France - US dollar,India - Dirham
46091,7079495134,9230763652,10897.58,1,Layered_Fan_In,63,2022,12,9,False,False,False,True,False,False,France - US dollar,India - Dirham
50498,5676748007,2191026741,8942.08,1,Layered_Fan_In,100,2023,1,15,False,False,False,False,False,False,France - US dollar,India - Dirham
83639,8459552538,8131228129,3247.76,1,Structuring,291,2023,7,25,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
76403,5798633618,434351836,7102.09,1,Structuring,318,2023,8,21,False,False,False,False,False,True,France - US dollar,Germany - Yen
32181,520319977,4950186019,4311.73,1,Stacked Bipartite,309,2023,8,12,False,False,True,False,False,False,France - US dollar,India - Dirham
31061,4322468475,4713310858,71.41,1,Cash_Withdrawal,104,2023,1,19,False,True,False,False,False,False,France - US dollar,Albania - Albanian lek
59771,3890512015,1925953413,87.32,1,Cash_Withdrawal,138,2023,2,22,False,True,False,False,False,False,France - US dollar,India - Dirham
34162,4437097524,2455547809,74.49,1,Cash_Withdrawal,245,2023,6,9,False,True,False,False,False,False,France - US dollar,India - Dirham
33530,519132142,4926746042,2350.72,1,Deposit-Send,176,2023,4,1,False,False,False,False,True,False,France - US dollar,Austria - US dollar
59740,3966447629,2722726467,14793.65,1,Stacked Bipartite,90,2023,1,5,False,False,False,False,False,True,France - US dollar,India - Dirham
66362,2687903675,4007288126,4823.73,1,Structuring,58,2022,12,4,False,False,False,False,False,False,France - US dollar,India - Dirham
45527,995104181,7078200557,4714.82,1,Deposit-Send,154,2023,3,10,True,False,False,False,False,False,France - US dollar,India - Dirham
61493,9862053017,2264961913,4392.59,1,Smurfing,63,2022,12,9,True,False,False,False,False,False,France - US dollar,India - Dirham
29377,6538540101,6125491345,123384.76,1,Single_large,22,2022,10,29,False,False,False,False,False,False,France - US dollar,India - Dirham
46064,9624361621,4331748190,33.56,1,Cash_Withdrawal,219,2023,5,14,False,True,False,False,False,False,France - US dollar,India - Dirham
57112,4666245497,8131228129,5501.96,1,Structuring,159,2023,3,15,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
31643,6872985063,2297851433,22663.67,1,Deposit-Send,135,2023,2,19,False,False,False,False,True,False,France - US dollar,Albania - Albanian lek
72323,8102603213,731675597,7427.53,1,Stacked Bipartite,205,2023,4,30,False,False,True,False,False,False,France - US dollar,India - Dirham
19190,7832723086,3724227241,5261.24,1,Layered_Fan_In,265,2023,6,29,False,False,False,False,False,True,France - US dollar,India - Dirham
79536,3827836542,5603212401,263.48,1,Cash_Withdrawal,215,2023,5,10,False,True,False,False,False,False,France - US dollar,Austria - US dollar
200,6770601554,6128626942,208.67,1,Cash_Withdrawal,13,2022,10,20,False,True,False,False,False,False,France - US dollar,France - Pakistani rupee
77691,3417150099,8632790174,4408.38,1,Stacked Bipartite,222,2023,5,17,False,False,False,False,False,False,France - US dollar,India - Dirham
47022,265022275,8878290088,17656.19,1,Fan_Out,67,2022,12,13,False,False,True,False,False,False,France - US dollar,India - Dirham
13347,1253336976,8371675450,186.74,1,Cash_Withdrawal,254,2023,6,18,False,True,False,False,False,False,France - US dollar,France - UK pounds
17957,1689186917,2134917888,16189.58,1,Layered_Fan_In,179,2023,4,4,False,False,False,False,False,True,France - US dollar,India - Dirham
46204,8824829352,2985297365,1226.45,1,Behavioural_Change_2,313,2023,8,16,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
72269,5375288379,4170376585,2630.0,1,Structuring,242,2023,6,6,False,False,False,True,False,False,France - US dollar,India - Dirham
33635,3979625953,3623327233,5341.83,1,Stacked Bipartite,3,2022,10,10,False,False,False,False,True,False,France - US dollar,France - US dollar
86367,2090244022,4346395450,6450.01,1,Stacked Bipartite,3,2022,10,10,False,False,True,False,False,False,France - US dollar,India - Dirham
51805,2345699175,3140946181,2741.45,1,Structuring,213,2023,5,8,False,False,True,False,False,False,France - Mexican Peso,India - Dirham
63826,7649191174,73173280,15687.76,1,Behavioural_Change_1,170,2023,3,26,False,False,False,False,True,False,France - US dollar,Germany - Euro
54881,1402296413,3956298966,9857.74,1,Bipartite,55,2022,12,1,False,False,True,False,False,False,France - US dollar,India - Dirham
34571,3554763675,4387758648,9607.14,1,Layered_Fan_In,259,2023,6,23,False,False,False,False,False,True,France - US dollar,India - Dirham
61903,9187976308,2179044177,11185.05,1,Layered_Fan_In,51,2022,11,27,False,False,False,False,False,True,France - US dollar,India - Dirham
71203,1872929878,6740948880,4919.01,1,Structuring,124,2023,2,8,False,False,True,False,False,False,France - US dollar,Germany - Mexican Peso
19263,8442770827,7856837871,5110.04,1,Structuring,133,2023,2,17,False,False,False,True,False,False,France - Turkish lira,India - Dirham
67337,3890512015,1925953413,46.34,1,Cash_Withdrawal,252,2023,6,16,False,True,False,False,False,False,France - US dollar,India - Dirham
83496,5803562064,3018072157,10307.48,1,Bipartite,66,2022,12,12,False,False,False,False,False,False,Albania - Swiss franc,Albania - UK pounds
42738,9330449479,1407059664,32.13,1,Cash_Withdrawal,276,2023,7,10,False,True,False,False,False,False,France - US dollar,India - Dirham
53857,1996960544,5378837878,6484.57,1,Stacked Bipartite,169,2023,3,25,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
78518,95981156,8131228129,5735.32,1,Structuring,157,2023,3,13,False,False,False,False,True,False,Austria - Albanian lek,France - Pakistani rupee
10921,4898931369,6287039379,8610.51,1,Bipartite,59,2022,12,5,False,False,True,False,False,False,France - US dollar,Germany - UK pounds
84961,7771454558,8143659093,11345.821257598402,1,Cycle,191,2023,4,16,False,False,False,False,False,True,France - US dollar,India - Dirham
67068,1275365067,9106078153,8926.75,1,Gather-Scatter,145,2023,3,1,False,False,False,False,False,True,France - US dollar,India - Dirham
54416,7754711202,4345836865,1967.44,1,Smurfing,249,2023,6,13,True,False,False,False,False,False,France - US dollar,India - Dirham
36716,6856008398,1429582712,2638.86,1,Structuring,159,2023,3,15,False,False,False,False,True,False,France - US dollar,France - Indian rupee
5933,7251467808,7489346226,16173.099840943694,1,Layered_Fan_In,149,2023,3,5,False,False,False,True,False,False,France - US dollar,India - Dirham
37927,8111221672,140255138,30863.173552504133,1,Layered_Fan_In,275,2023,7,9,False,False,False,False,False,False,France - US dollar,India - Dirham
57202,8710352973,9890214856,5843.07621758868,1,Scatter-Gather,170,2023,3,26,False,False,False,False,True,False,Austria - US dollar,India - Dirham
38330,1983533450,1270722341,5595.058666921065,1,Layered_Fan_Out,302,2023,8,5,False,False,False,False,True,False,France - US dollar,Albania - Swiss franc
38075,9423040888,4450891273,7402.33,1,Bipartite,198,2023,4,23,False,False,True,False,False,False,France - US dollar,India - Dirham
37001,6598676049,7748494288,4448.48,1,Structuring,56,2022,12,2,False,False,False,False,True,False,France - US dollar,India - Naira
41459,3332624069,8610954349,13410.024950810342,1,Stacked Bipartite,233,2023,5,28,False,False,False,False,False,True,France - US dollar,India - Euro
37942,2238430110,4523354520,9431.65,1,Structuring,128,2023,2,12,False,False,False,False,False,True,France - US dollar,India - Dirham
22267,8776423825,9644089336,14140.18,1,Bipartite,17,2022,10,24,False,False,False,False,False,True,France - US dollar,India - Dirham
54022,6161499055,139298193,4575.4,1,Layered_Fan_In,153,2023,3,9,False,False,False,False,False,True,France - US dollar,India - Albanian lek
67312,9633221390,1728169203,3398.11,1,Behavioural_Change_2,251,2023,6,15,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
59008,3636386597,2487415444,9853.27,1,Structuring,253,2023,6,17,False,False,False,True,False,False,France - US dollar,India - Dirham
38205,9563713061,8227366880,4688.17,1,Stacked Bipartite,222,2023,5,17,False,False,False,True,False,False,France - US dollar,India - Dirham
64114,7323386414,4007288126,4528.39,1,Structuring,308,2023,8,11,False,False,False,False,False,False,France - US dollar,India - Dirham
1390,3764972093,7129026374,158760.33,1,Single_large,47,2022,11,23,False,False,False,True,False,False,France - US dollar,India - Dirham
18431,3990750333,5988790750,27.3,1,Cash_Withdrawal,153,2023,3,9,False,True,False,False,False,False,France - US dollar,India - Dirham
70806,7123384680,86715269,114.33,1,Cash_Withdrawal,238,2023,6,2,False,True,False,False,False,False,France - US dollar,India - Dirham
32935,5342924813,2208503692,55082.47883682208,1,Layered_Fan_In,176,2023,4,1,False,False,False,False,False,True,France - US dollar,India - Dirham
34522,9416949366,1040594777,7282.39,1,Behavioural_Change_2,54,2022,11,30,False,False,False,False,True,False,France - US dollar,Albania - Albanian lek
83162,3776724367,2432879658,4549.35,1,Structuring,151,2023,3,7,False,False,False,True,False,False,France - US dollar,India - Dirham
32394,8185097615,4306436131,1767.63,1,Smurfing,210,2023,5,5,True,False,False,False,False,False,France - US dollar,India - Dirham
50836,5594578454,6088979818,2698.71,1,Smurfing,97,2023,1,12,True,False,False,False,False,False,France - US dollar,India - Dirham
37080,3440492071,4423867632,9409.71,1,Fan_In,171,2023,3,27,False,False,False,True,False,False,France - US dollar,India - Dirham
35797,2914294752,9383308532,12629.9,1,Deposit-Send,94,2023,1,9,False,False,False,False,False,True,France - US dollar,India - Dirham
46096,2851253622,9206906605,1034.82,1,Smurfing,195,2023,4,20,True,False,False,False,False,False,France - US dollar,India - Dirham
51308,5733991821,2846020437,4365.63,1,Smurfing,223,2023,5,18,True,False,False,False,False,False,France - US dollar,India - Dirham
42039,4804547771,6633012892,2603.85,1,Deposit-Send,122,2023,2,6,True,False,False,False,False,False,France - US dollar,India - Dirham
62568,6066718570,4007288126,3710.34,1,Structuring,36,2022,11,12,False,False,False,False,False,True,France - US dollar,India - Dirham
47598,9803000350,1458550889,3748.57,1,Deposit-Send,218,2023,5,13,False,False,False,False,True,False,France - US dollar,Germany - Euro
31107,7608868553,9958407914,6858.88,1,Fan_In,21,2022,10,28,False,False,False,False,False,False,France - US dollar,India - Dirham
62519,6652024436,5601106416,7464.02,1,Fan_Out,10,2022,10,17,False,False,False,False,False,False,France - US dollar,India - Dirham
46084,9199140967,4369175604,9366.32,1,Fan_In,178,2023,4,3,False,False,False,False,False,False,France - US dollar,Germany - Pakistani rupee
72257,6661602018,5218803866,5952.66,1,Structuring,193,2023,4,18,False,False,False,False,True,False,France - US dollar,Albania - Yen
77634,9884576586,5311881377,7027.85,1,Layered_Fan_In,269,2023,7,3,False,False,True,False,False,False,France - US dollar,India - Dirham
33195,1585295966,8558866681,4223.4,1,Structuring,67,2022,12,13,False,False,False,False,False,False,France - US dollar,India - Dirham
28921,5817384757,5201185567,5590.48,1,Structuring,190,2023,4,15,False,False,True,False,False,False,France - US dollar,India - Dirham
36924,1483698958,2487415444,5243.21,1,Structuring,280,2023,7,14,False,False,False,False,False,True,France - Yen,India - Dirham
29981,5939286319,8327388411,1564.33,1,Smurfing,217,2023,5,12,True,False,False,False,False,False,France - US dollar,India - Dirham
30469,3950352859,1574251475,1791.72,1,Behavioural_Change_1,29,2022,11,5,False,False,False,False,True,False,France - US dollar,Albania - Yen
47048,1383474815,7531891678,153.95,1,Cash_Withdrawal,185,2023,4,10,False,True,False,False,False,False,France - US dollar,India - Dirham
52592,3218458883,3836365349,4593.41,1,Layered_Fan_Out,126,2023,2,10,False,False,False,False,False,True,France - US dollar,India - Dirham
46612,7587963408,4503352393,34364.75,1,Single_large,264,2023,6,28,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
73635,7988893532,2449114405,13126.84,1,Bipartite,211,2023,5,6,False,False,False,False,True,False,Austria - Pakistani rupee,India - Dirham
62908,5520221039,1612432268,306128.0,1,Single_large,112,2023,1,27,False,False,False,False,True,False,France - US dollar,Albania - Albanian lek
75052,838065818,1797837579,28933.63391114532,1,Layered_Fan_Out,314,2023,8,17,False,False,False,True,False,False,France - US dollar,India - Dirham
74603,7004219899,8122511384,83309.04969535714,1,Cycle,59,2022,12,5,False,False,False,False,False,False,France - US dollar,India - Dirham
35252,2154311031,4536103931,8266.82,1,Gather-Scatter,45,2022,11,21,False,False,False,True,False,False,France - US dollar,India - Dirham
75792,2728271379,9743283090,7451.78,1,Layered_Fan_In,132,2023,2,16,False,False,False,False,True,False,France - US dollar,Germany - Dirham
27951,149944640,9074729251,208364.13,1,Single_large,239,2023,6,3,False,False,True,False,False,False,France - US dollar,India - Dirham
74150,403526894,1181210781,2254.57,1,Behavioural_Change_1,7,2022,10,14,False,False,False,False,True,False,France - US dollar,France - Mexican Peso
13264,5207991584,6844529387,3911.38,1,Structuring,40,2022,11,16,False,False,False,True,False,False,France - US dollar,India - Dirham
86370,3758384358,6535573996,509.88,1,Behavioural_Change_2,133,2023,2,17,False,False,False,False,True,False,France - US dollar,France - Pakistani rupee
73235,930766233,9101431692,4213.69,1,Structuring,36,2022,11,12,False,False,False,False,True,False,France - US dollar,France - UK pounds
52264,1409881402,5046753153,4209.8,1,Structuring,38,2022,11,14,False,False,False,True,False,False,France - US dollar,India - Dirham
42435,3556481259,5019320065,1034.61,1,Smurfing,40,2022,11,16,True,False,False,False,False,False,France - US dollar,India - Dirham
43114,3994438152,7840328636,96.1,1,Cash_Withdrawal,319,2023,8,22,False,True,False,False,False,False,France - US dollar,India - Dirham
6681,3864360347,7262678088,129.47,1,Cash_Withdrawal,274,2023,7,8,False,True,False,False,False,False,France - US dollar,India - Dirham
72869,9423040888,4901812822,37836.47,1,Bipartite,199,2023,4,24,False,False,False,True,False,False,France - US dollar,India - Dirham
53091,8394329540,5334788886,3995.52,1,Smurfing,286,2023,7,20,True,False,False,False,False,False,France - US dollar,India - Dirham
45584,3755892738,2490211440,9232.81,1,Fan_Out,254,2023,6,18,False,False,False,True,False,False,France - US dollar,India - Dirham
49927,8227366880,8610954349,17722.082832455297,1,Stacked Bipartite,233,2023,5,28,False,False,False,False,False,True,France - US dollar,India - Dirham
67118,1559843919,6985374793,5717.3,1,Structuring,289,2023,7,23,False,False,False,True,False,False,France - US dollar,India - Dirham
54619,4382775538,390559734,5169.86,1,Bipartite,33,2022,11,9,False,False,False,False,True,False,Austria - Turkish lira,India - Dirham
36639,1122736822,1731585361,9807.06,1,Layered_Fan_Out,222,2023,5,17,False,False,False,False,False,True,France - US dollar,India - Dirham
